date,longitude,latitude,rainfall_mm
2024-07-10,75.875,13.625,9.59
2024-07-10,76.125,13.625,7.75
2024-07-10,76.375,13.625,3.54
2024-07-10,76.625,13.625,5.66
2024-07-10,76.875,13.625,2.6
2024-07-10,77.125,13.625,25.89
2024-07-10,77.375,13.625,17.55
2024-07-10,77.625,13.625,9.79
2024-07-10,77.875,13.625,12.57
2024-07-10,78.125,13.625,44.08
2024-07-10,78.375,13.625,60.71
2024-07-10,78.625,13.625,39.7
2024-07-10,78.875,13.625,51.23
2024-07-10,79.125,13.625,59.58
2024-07-10,79.375,13.625,89.56
2024-07-10,79.625,13.625,55.06
2024-07-10,79.875,13.625,40.24
2024-07-10,80.125,13.625,25.45
2024-07-10,80.375,13.625,16.62
2024-07-10,74.625,13.875,75.36
2024-07-10,74.875,13.875,103.2
2024-07-10,75.125,13.875,14.86
2024-07-10,75.375,13.875,14.33
2024-07-10,75.625,13.875,6.77
2024-07-10,75.875,13.875,14.41
2024-07-10,76.125,13.875,12.74
2024-07-10,76.375,13.875,2.83
2024-07-10,76.625,13.875,0.41
2024-07-10,76.875,13.875,0.0
2024-07-10,77.125,13.875,0.0
2024-07-10,77.375,13.875,4.4
2024-07-10,77.625,13.875,0.17
2024-07-10,77.875,13.875,0.15
2024-07-10,78.125,13.875,26.86
2024-07-10,78.375,13.875,39.41
2024-07-10,78.625,13.875,28.28
2024-07-10,78.875,13.875,28.54
2024-07-10,79.125,13.875,57.02
2024-07-10,79.375,13.875,74.97
2024-07-10,79.625,13.875,51.0
2024-07-10,79.875,13.875,81.31
2024-07-10,80.125,13.875,63.9
2024-07-10,80.375,13.875,49.77
2024-07-10,74.625,14.125,46.57
2024-07-10,74.875,14.125,89.83
2024-07-10,75.125,14.125,10.12
2024-07-10,75.375,14.125,3.1
2024-07-10,75.625,14.125,0.92
2024-07-10,75.875,14.125,0.54
2024-07-10,76.125,14.125,0.22
2024-07-10,76.375,14.125,2.53
2024-07-10,76.625,14.125,3.14
2024-07-10,76.875,14.125,9.12
2024-07-10,77.125,14.125,0.0
2024-07-10,77.375,14.125,0.0
2024-07-10,77.625,14.125,0.0
2024-07-10,77.875,14.125,0.0
2024-07-10,78.125,14.125,0.0
2024-07-10,78.375,14.125,13.05
2024-07-10,78.625,14.125,13.8
2024-07-10,78.875,14.125,7.34
2024-07-10,79.125,14.125,0.72
2024-07-10,79.375,14.125,9.31
2024-07-10,79.625,14.125,17.5
2024-07-10,79.875,14.125,26.99
2024-07-10,80.125,14.125,45.11
2024-07-10,74.375,14.375,41.94
2024-07-10,74.625,14.375,30.91
2024-07-10,74.875,14.375,31.09
2024-07-10,75.125,14.375,10.79
2024-07-10,75.375,14.375,34.61
2024-07-10,75.625,14.375,4.32
2024-07-10,75.875,14.375,6.36
2024-07-10,76.125,14.375,2.99
2024-07-10,76.375,14.375,17.91
2024-07-10,76.625,14.375,25.92
2024-07-10,76.875,14.375,19.5
2024-07-10,77.125,14.375,8.49
2024-07-10,77.375,14.375,1.02
2024-07-10,77.625,14.375,1.33
2024-07-10,77.875,14.375,0.0
2024-07-10,78.125,14.375,0.0
